label,features,customerID
0.0,"(28,[0,1,2,3,5,6,7,21,23,26],[19.25,1237.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8857-CUPFQ
0.0,"(28,[0,1,2,3,4,5,6,7,21,22,26],[20.45,20.450000762939453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2668-TZSPS
0.0,"(28,[0,1,3,6,8,10,12,13,16,18,20,21,23,24,26],[76.45,4519.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8295-KMENE
1.0,"(28,[0,1,3,4,5,6,8,10,12,13,16,18,19,21,22],[65.25,1994.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2930-UOTMB
0.0,"(28,[0,1,3,5,6,8,10,11,13,16,18,19,21,27],[58.35,3756.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6872-HXFNF
0.0,"(28,[0,1,3,4,5,6,8,10,12,14,16,17,20,23,26],[84.7,5991.0498046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2987-BJXIK
0.0,"(28,[0,1,3,5,6,7,9,11,13,15,17,20,21,22,24],[80.0,1706.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8212-CRQXP
1.0,"(28,[0,1,3,4,6,8,9,12,13,15,17,19,21,22,24,25],[78.3,909.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6178-KFNHS
0.0,"(28,[0,1,3,5,6,8,9,12,14,16,18,19,23],[106.65,5174.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5855-EIBDE
1.0,"(28,[0,1,3,4,5,6,7,10,11,13,15,17,19,21,22,24,25],[44.1,44.099998474121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4855-SNKMY
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,14,15,18,20,24,27],[104.7,7220.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8634-CILSZ
0.0,"(28,[0,1,2,3,6,8,21,23],[24.75,1715.0999755859375,1.0,1.0,1.0,1.0,1.0,1.0])",0485-ZBSLN
0.0,"(28,[0,1,2,3,4,5,6,7,21,23,26],[20.45,638.5499877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5124-EOGYE
0.0,"(28,[0,1,2,3,5,6,8,10,12,14,16,18,19,21,23,26],[68.15,4808.7001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6087-YPWHO
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,15,17,20,21,22,24,25],[85.2,474.79998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4548-SDBKE
0.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,24],[69.05,1815.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1025-FALIX
0.0,"(28,[0,1,3,6,8,21,23],[24.25,1784.5,1.0,1.0,1.0,1.0,1.0])",0480-KYJVA
0.0,"(28,[0,1,2,3,4,5,6,7,21,23,26],[19.15,343.45001220703125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3266-FTKHB
0.0,"(28,[0,1,2,3,4,5,10,12,13,16,17,19,21,24],[35.2,1463.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2144-ESWKO
0.0,"(28,[0,1,5,6,8,9,11,14,16,17,19,22],[94.0,5438.9501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2267-WTPYD
1.0,"(28,[0,1,2,4,5,10,11,14,15,17,20,21,22,24,26],[39.0,679.8499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0786-VSSUD
1.0,"[49.9,130.10000610351562,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0]",6304-IJFSQ
0.0,"(28,[0,1,3,6,8,9,12,14,16,18,20,23],[113.25,7895.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3655-SNQYZ
0.0,"(28,[0,1,3,6,8,21,23],[24.95,894.2999877929688,1.0,1.0,1.0,1.0,1.0])",3957-SQXML
1.0,"(28,[0,1,3,4,5,6,7,9,11,14,16,17,19,21,22,24,25],[79.25,1111.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1918-ZBFQJ
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,16,18,20,22,27],[104.8,4131.9501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9412-GHEEC
1.0,"(28,[0,1,3,4,5,6,7,9,12,13,15,18,20,22,24,27],[98.9,1120.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4315-MURBD
0.0,"(28,[0,1,2,3,4,5,6,7,21,24,26],[19.8,572.2000122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2829-HYVZP
1.0,"(28,[0,1,3,4,5,10,11,13,16,17,19,22,25],[39.5,210.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5669-SRAIP
0.0,"(28,[0,1,3,6,7,21,23,27],[20.2,1412.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0])",6980-IMXXE
0.0,"(28,[0,1,2,3,4,6,8,21,23,24],[25.3,1673.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9337-SRRNI
1.0,"(28,[0,1,2,3,6,8,9,11,13,15,17,19,21,22,24],[74.4,896.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9283-LZQOH
0.0,"(28,[0,1,2,3,6,8,21,23,27],[26.3,1245.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5939-SXWHM
0.0,"(28,[0,1,2,3,4,5,6,8,10,11,13,16,18,19,21,22,25],[59.45,1611.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4939-KYYPY
0.0,"(28,[0,1,3,4,5,6,7,21,24,27],[19.85,996.9500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7297-DVYGA
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,16,17,20,23,24,25],[95.25,5464.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1447-PJGGA
0.0,"(28,[0,1,3,4,5,6,7,21,23,24,27],[20.6,827.2999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7205-BAIAD
0.0,"(28,[0,1,3,4,6,7,21,23],[20.45,1024.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0])",1306-RPWXZ
1.0,"(28,[0,1,2,4,5,6,8,9,11,13,15,17,20,21,22,24,25],[84.8,546.9500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2205-YMZZJ
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,14,16,18,20,24,27],[105.0,5426.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6769-DCQLI
1.0,"(28,[0,1,2,3,4,5,10,11,13,16,17,20,22,24,25],[49.25,90.3499984741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8348-HFYIV
1.0,"(28,[0,1,2,3,4,5,6,8,9,12,13,15,17,20,22,24,25],[100.75,2095.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5590-BYNII
0.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,24,25],[68.65,1493.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7855-DIWPO
1.0,"(28,[0,1,3,10,11,13,15,18,20,21,22,25],[40.1,40.099998474121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7734-DBOAI
0.0,"(28,[0,1,5,6,8,9,11,13,16,17,19,21,22,26],[79.3,2570.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9029-FEGVJ
1.0,"(28,[0,1,3,4,5,6,7,10,11,14,15,18,20,21,22,26],[66.25,620.5499877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5174-RNGBH
0.0,"(28,[0,1,2,5,6,8,10,11,14,16,17,20,21,24],[71.1,4140.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0533-UCAAU
0.0,"(28,[0,1,2,4,5,6,8,9,11,13,15,17,20,22,24,25],[95.6,1273.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3320-VEOYC
0.0,"(28,[0,1,3,6,8,9,12,13,15,17,19,21],[81.85,1810.8499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6617-WLBQC
0.0,"(28,[0,1,2,3,6,7,9,11,13,15,17,19,21,22,24,25],[69.8,377.8500061035156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7326-RIGQZ
0.0,"(28,[0,1,3,6,7,9,11,13,16,17,20,22,24,25],[92.15,3875.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4879-GZLFH
1.0,"(28,[0,1,2,5,6,8,9,11,13,16,17,20,22,24,25],[98.75,1587.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1075-BGWOH
1.0,"(28,[0,1,4,5,6,8,9,11,14,15,17,20,21,22,24,25],[89.15,2277.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6005-OBZPH
0.0,"(28,[0,1,2,3,4,5,6,8,10,12,13,16,18,20,23,27],[87.1,4735.2001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7609-YBPXG
0.0,"(28,[0,1,3,6,8,21,23,24,27],[25.3,1748.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2799-TSLAG
0.0,"(28,[0,1,2,3,4,5,6,7,9,12,13,15,17,19,21,22,26],[74.35,533.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4343-EJVQB
0.0,"(28,[0,1,2,3,6,8,9,11,13,16,17,20,25],[100.0,3835.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0327-WFZSY
0.0,"(28,[0,1,2,3,6,8,10,12,14,15,18,19,21,27],[64.15,3491.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1177-XZBJL
0.0,"(28,[0,1,3,5,6,7,9,11,13,16,18,20,22,24,25],[98.7,5669.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1427-VERSM
0.0,"(28,[0,1,3,6,8,10,12,14,15,17,20,21,25],[70.3,676.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3468-DRVQJ
0.0,"(28,[0,1,2,3,6,7,21,23],[19.6,125.0,1.0,1.0,1.0,1.0,1.0,1.0])",8148-WOCMK
0.0,"(28,[0,1,2,3,4,6,7,21,23,27],[19.55,819.9500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7242-EDTYC
0.0,"(28,[0,1,2,3,4,5,10,11,13,16,18,19,21,22,25],[35.75,1022.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4501-VCPFK
0.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,19,21,22,24],[69.5,2625.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9767-FFLEM
0.0,"(28,[0,1,2,3,4,5,6,7,9,12,13,16,18,20,22,24,25],[105.5,2686.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5129-JLPIS
1.0,"[69.7,316.8999938964844,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0]",6047-YHPVI
0.0,"(28,[0,1,3,6,8,10,12,13,16,18,19,21,23,24],[64.15,4254.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2954-PIBKO
0.0,"(28,[0,1,3,5,6,8,10,12,13,15,18,19,21,27],[58.25,3975.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6152-ONASV
0.0,"(28,[0,1,2,3,6,8,9,11,13,15,17,19,23,24],[84.5,6130.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7971-HLVXI
0.0,"(28,[0,1,3,4,5,6,7,10,11,14,15,17,20,21,22,24,25],[59.0,114.1500015258789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6778-YSNIH
0.0,"(28,[0,1,2,3,5,6,8,9,11,14,15,17,19,24],[90.35,4614.5498046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1710-RCXUS
1.0,"(28,[0,1,2,3,5,6,8,9,11,14,15,17,20,22,24,27],[99.05,4853.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5536-RTPWK
1.0,"(28,[0,1,4,5,6,7,9,11,14,15,17,20],[95.25,4424.2001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4187-CINZD
0.0,"(28,[0,1,2,4,5,6,8,10,11,13,16,18,20,21,23,24],[69.1,2093.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3280-MRDOF
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,14,15,17,20,24],[74.3,4698.0498046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3658-QQJYD
0.0,"(28,[0,1,3,5,10,12,13,16,18,19,23,24,27],[49.85,3370.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4312-GVYNH
0.0,"(28,[0,1,3,4,5,6,8,9,11,13,15,17,20,21,22,24,25],[84.0,424.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8739-XNIKG
0.0,"(28,[0,1,2,3,6,7,21,22,26],[20.6,414.95001220703125,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1038-RQOST
0.0,"(28,[0,1,2,3,4,6,7,21,22,26],[20.4,42.900001525878906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2410-CIYFZ
0.0,"(28,[0,1,3,4,5,6,8,9,12,13,15,17,19,21,22,24,27],[79.8,4526.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1867-TJHTS
0.0,"(28,[0,1,3,6,7,21,23,26],[20.3,1079.050048828125,1.0,1.0,1.0,1.0,1.0,1.0])",8380-MQINP
0.0,"(28,[0,1,3,4,5,6,8,9,11,14,16,17,19,21,22,24,25],[83.25,4949.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7346-MEDWM
0.0,"(28,[0,1,2,3,4,5,6,7,21,23,24],[20.05,1201.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3635-QQRQD
0.0,"(28,[0,1,3,5,10,12,13,16,17,20,24,25],[54.4,3723.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1099-BTKWT
0.0,"[50.9,2298.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0]",5382-TEMLV
0.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,20,22,26],[90.7,237.64999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0432-CAJZV
0.0,"(28,[0,1,2,3,4,6,8,21,23,26],[24.35,1654.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9365-CSLBQ
0.0,"(28,[0,1,2,3,5,6,8,10,12,14,16,18,19,21,23,24,27],[67.8,4804.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5803-NQJZO
0.0,"(28,[0,1,3,10,11,13,16,18,20,24,25],[56.15,2898.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0743-HRVFF
0.0,"(28,[0,1,2,3,5,6,7,9,12,14,16,17,19,21,22,24],[86.1,3551.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2716-GFZOR
0.0,"(28,[0,1,3,4,5,6,7,9,12,13,15,17,19,21,22,25],[76.4,838.7000122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3969-GYXEL
1.0,"(28,[0,1,5,6,8,10,11,14,16,17,20,23,24,27],[80.55,5265.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8166-ZZTFS
0.0,"(28,[0,1,3,6,7,10,12,14,16,17,19,21,23,24],[61.3,3346.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5181-OABFK
0.0,"(28,[0,1,3,6,8,10,12,14,15,18,20,21,24],[75.0,4213.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5906-DVAPM
0.0,"(28,[0,1,2,3,5,6,7,9,11,13,15,18,19,21,22,27],[76.55,2065.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2305-MRGLV
0.0,"(28,[0,1,2,3,10,12,14,16,18,20,23,24,27],[65.65,4664.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5360-XGYAZ
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,19,22,24,25],[80.8,713.0999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6000-APYLU
0.0,"(28,[0,1,2,3,4,5,6,7,21,22,26],[20.6,20.600000381469727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3976-NLDEZ
1.0,"(28,[0,1,2,3,6,7,21,22,24,25],[20.0,288.04998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5688-KZTSN
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,18,19,21,22,26],[50.0,1003.0499877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6705-LNMDD
0.0,"(28,[0,1,3,4,5,6,7,21,23,26],[20.05,741.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2300-RQGOI
1.0,"(28,[0,1,3,6,7,10,11,13,15,17,19,21,22,24,27],[44.35,44.349998474121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6142-VSJQO
0.0,"(28,[0,1,2,3,6,8,9,11,13,16,17,19],[90.25,5629.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4423-JWZJN
0.0,"(28,[0,1,2,5,6,7,10,11,13,15,17,19,25],[55.8,2283.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1371-WEPDS
0.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,27],[70.5,1165.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9584-EXCDZ
1.0,"(28,[0,1,2,3,4,5,6,7,9,12,13,15,17,20,22,24,25],[94.25,1483.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8063-RJYNF
0.0,"(28,[0,1,3,6,7,21,23,27],[20.2,1027.25,1.0,1.0,1.0,1.0,1.0,1.0])",7033-CLAMM
0.0,"(28,[0,1,3,6,8,9,12,14,16,18,20,23],[117.5,8670.099609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9739-JLPQJ
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,16,17,19,21,22,24,26],[79.55,79.55000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6618-RYATB
0.0,"(28,[0,1,3,5,6,7,9,12,13,16,17,19,21,24],[81.15,5224.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5297-MDOIR
0.0,"(28,[0,1,2,3,4,6,7,10,11,14,16,17,20,21],[64.5,1929.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6440-DKQGE
0.0,"(28,[0,1,2,3,6,7,10,12,13,16,17,20,21,23,26],[64.25,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6371-NZYEG
0.0,"(28,[0,1,2,3,5,6,8,9,11,14,15,18,20,23,24,25],[105.25,6823.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8984-EYLLL
0.0,"(28,[0,1,2,5,6,8,9,11,13,16,18,20,23,25],[102.1,6538.4501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9076-AXYIK
0.0,"(28,[0,1,5,6,8,9,11,14,16,17,20],[104.6,6819.4501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6797-UCJHZ
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,15,17,19,21,22,24,26],[75.05,75.05000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3276-HDUEG
0.0,"(28,[0,1,3,4,5,6,7,10,12,14,16,18,20,23,24,27],[84.85,5459.2001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6916-HIJSE
0.0,"(28,[0,1,2,3,4,5,6,8,21,22,26],[24.85,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8713-IGZSO
1.0,"(28,[0,1,4,5,6,7,9,11,13,16,17,20,22,24,25],[92.1,729.9500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4145-UQXUQ
0.0,"(28,[0,1,3,6,7,21,23,24],[20.1,1326.25,1.0,1.0,1.0,1.0,1.0,1.0])",4821-WQOYN
0.0,"(28,[0,1,3,4,5,6,7,21,23,26],[20.0,141.60000610351562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2017-CCBLH
0.0,"(28,[0,1,3,4,5,6,8,21,27],[24.35,1133.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1371-OJCEK
0.0,"(28,[0,1,2,4,5,6,8,10,11,14,15,17,19,21,22],[54.8,1291.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3723-BFBGR
0.0,"(28,[0,1,3,4,5,6,8,21,23,24],[25.15,1683.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7996-MHXLW
0.0,"(28,[0,1,2,3,6,7,10,12,14,15,17,19,21,24,26],[55.85,857.7999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7746-QYVCO
0.0,"(28,[0,1,3,4,6,7,21,23],[20.15,970.8499755859375,1.0,1.0,1.0,1.0,1.0,1.0])",8957-THMOA
0.0,"(28,[0,1,2,3,6,8,10,12,13,15,17,19,21,22,24,27],[54.45,1588.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9554-DFKIC
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,16,17,20,22,24],[98.6,2933.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8949-JTMAY
0.0,"(28,[0,1,3,4,5,6,8,9,12,14,16,18,20,23,24,25],[114.9,8496.7001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0164-APGRB
1.0,"(28,[0,1,2,3,5,6,7,9,11,13,15,17,20,22,24,25],[90.75,90.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2725-KXXWT
0.0,"(28,[0,1,2,3,6,8,21,23,26],[26.3,1688.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6651-RLGGM
1.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,19,21,22,26],[46.3,46.29999923706055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7593-XFKDI
